team;year;gender;event_type;avg_age;gini;events;points_sum;population;gdp_per_capita;number_participants;average_total_distance;total_butterfly;total_freestyle;total_medley;total_breaststroke;total_backstroke;host_indicator;proportion_participants_to_population;relay_in_proportion
MAR;2016;Women;Individual;19.0;39.6;1;0;-0.12169333676635863;-0.7288512010912926;1;50.0;0;1;0;0;0;False;2.8552292824777405e-08;0.0
MAR;2020;Women;Individual;17.0;39.6;1;0;-0.11244291008970807;-0.7331059285500631;1;200.0;0;1;0;0;0;False;2.733419840604449e-08;0.0
MAR;2024;Men;Individual;18.0;39.6;1;0;-0.10357053712950351;-0.6888768749188392;1;400.0;0;1;0;0;0;False;2.6259695309280522e-08;0.0
MAR;2024;Women;Individual;23.0;39.6;1;0;-0.10357053712950351;-0.6888768749188392;1;100.0;0;0;0;1;0;False;2.6259695309280522e-08;0.0
MAS;1964;Men;Individual;17.166666666666668;49.1;6;0;-0.2769489788044686;-0.9515563635880883;4;433.3333333333333;1;3;0;1;1;False;4.530829234631937e-07;0.0
MAS;1964;Men;Relay;17.75;49.1;4;0;-0.2769489788044686;-0.9515563635880883;4;400.0;0;0;4;0;0;False;4.530829234631937e-07;1.0
MAS;1964;Women;Individual;14.0;49.1;5;0;-0.2769489788044686;-0.9515563635880883;3;180.0;1;2;0;1;1;False;3.3981219259739527e-07;0.0
MAS;1972;Men;Individual;16.0;52.5;2;0;-0.2659935112561572;-0.8788875403360689;1;150.0;0;0;0;0;2;False;9.366071499653221e-08;0.0
MAS;1972;Men;Individual Medley;16.0;52.5;1;0;-0.2659935112561572;-0.8788875403360689;1;200.0;0;0;1;0;0;False;9.366071499653221e-08;0.0
MAS;1972;Women;Individual;20.0;52.5;2;0;-0.2659935112561572;-0.8788875403360689;1;150.0;0;0;0;0;2;False;9.366071499653221e-08;0.0
MAS;1972;Women;Individual Medley;20.0;52.5;1;0;-0.2659935112561572;-0.8788875403360689;1;200.0;0;0;1;0;0;False;9.366071499653221e-08;0.0
MAS;1976;Men;Individual;20.0;54.2;2;0;-0.25963238674889416;-0.814869013531653;1;150.0;0;0;0;0;2;False;8.510568040417028e-08;0.0
MAS;1984;Women;Individual;19.0;48.6;3;0;-0.2417988439015764;-0.6660751040860711;1;100.0;0;1;0;1;1;False;6.775522665512298e-08;0.0
MAS;1984;Women;Individual Medley;19.0;48.6;1;0;-0.2417988439015764;-0.6660751040860711;1;200.0;0;0;1;0;0;False;6.775522665512298e-08;0.0
MAS;1988;Men;Individual;16.0;46.79999999999999;3;0;-0.22972220105807575;-0.6399690455076206;1;700.0;0;3;0;0;0;False;5.9535840724956024e-08;0.0
MAS;1988;Women;Individual;16.0;46.79999999999999;3;0;-0.22972220105807575;-0.6399690455076206;1;466.6666666666667;0;3;0;0;0;False;5.9535840724956024e-08;0.0
MAS;1992;Men;Individual;20.0;47.5;3;0;-0.2176433593319237;-0.5034424958304567;1;700.0;0;3;0;0;0;False;5.3093853154719946e-08;0.0
MAS;1996;Men;Individual;17.666666666666668;48.70000000000001;6;0;-0.20569758853107886;-0.30520854558803173;3;150.0;2;0;0;2;2;False;1.4388429170583318e-07;0.0
MAS;1996;Men;Individual Medley;21.0;48.7;2;0;-0.20569758853107886;-0.30520854558803173;1;300.0;0;0;2;0;0;False;4.7961430568611053e-08;0.0
MAS;1996;Men;Relay;18.5;48.7;4;0;-0.20569758853107886;-0.30520854558803173;4;400.0;0;0;4;0;0;False;1.9184572227444421e-07;1.0
MAS;1996;Women;Individual;14.0;48.7;1;0;-0.20569758853107886;-0.30520854558803173;1;100.0;0;0;0;1;0;False;4.7961430568611053e-08;0.0
MAS;2000;Men;Individual;21.0;47.8;10;0;-0.19314600481560054;-0.2631290112248448;5;310.0;2;4;0;2;2;False;2.1769592720526845e-07;0.0
MAS;2000;Men;Individual Medley;25.0;47.8;1;0;-0.19314600481560054;-0.2631290112248448;1;400.0;0;0;1;0;0;False;4.353918544105369e-08;0.0
MAS;2000;Men;Relay;21.5;47.8;4;0;-0.19314600481560054;-0.2631290112248448;4;400.0;0;0;4;0;0;False;1.7415674176421475e-07;1.0
MAS;2000;Women;Individual;17.333333333333332;47.79999999999999;3;0;-0.19314600481560054;-0.2631290112248448;2;116.66666666666667;0;1;0;2;0;False;8.707837088210738e-08;0.0
MAS;2000;Women;Individual Medley;16.0;47.8;2;0;-0.19314600481560054;-0.2631290112248448;1;300.0;0;0;2;0;0;False;4.353918544105369e-08;0.0
MAS;2004;Men;Individual;23.2;46.3;5;0;-0.1795795745239785;-0.17986569137554398;3;390.0;0;3;0;0;2;False;1.1878002462072351e-07;0.0
MAS;2004;Women;Individual;20.0;46.3;2;0;-0.1795795745239785;-0.17986569137554398;1;150.0;0;0;0;2;0;False;3.959334154024117e-08;0.0
MAS;2004;Women;Individual Medley;20.0;46.3;1;0;-0.1795795745239785;-0.17986569137554398;1;200.0;0;0;1;0;0;False;3.959334154024117e-08;0.0
MAS;2008;Men;Individual;19.0;45.6;3;0;-0.16586893664801433;-0.044043059957021714;1;166.66666666666666;2;1;0;0;0;False;3.6271231773570016e-08;0.0
MAS;2008;Women;Individual;20.25;45.6;4;0;-0.16586893664801433;-0.044043059957021714;3;362.5;0;3;0;1;0;False;1.0881369532071005e-07;0.0
MAS;2008;Women;Individual Medley;20.5;45.6;2;0;-0.16586893664801433;-0.044043059957021714;2;300.0;0;0;2;0;0;False;7.254246354714003e-08;0.0
MAS;2012;Women;Individual;24.0;42.8;1;0;-0.15346527076092062;0.0617426019749778;1;800.0;0;1;0;0;0;False;3.371222389393649e-08;0.0
MAS;2016;Men;Individual;19.0;41.1;3;0;-0.14085960401527;0.23277674601476192;1;700.0;0;3;0;0;0;False;3.145674453836205e-08;0.0
MAS;2016;Women;Individual;19.0;41.1;1;0;-0.14085960401527;0.23277674601476192;1;100.0;0;0;0;1;0;False;3.145674453836205e-08;0.0
MAS;2020;Men;Individual;23.0;41.0;2;0;-0.12841385115861428;0.28633141742185075;1;300.0;0;2;0;0;0;False;2.950761411523868e-08;0.0
MAS;2020;Women;Individual;23.0;41.0;2;0;-0.12841385115861428;0.28633141742185075;1;150.0;0;0;0;2;0;False;2.950761411523868e-08;0.0
MAS;2024;Men;Individual;22.0;41.0;1;0;-0.11852708799413708;0.5119569529388105;1;400.0;0;1;0;0;0;False;2.812332516810085e-08;0.0
MAS;2024;Women;Individual;18.0;41.0;1;0;-0.11852708799413708;0.5119569529388105;1;100.0;0;0;0;1;0;False;2.812332516810085e-08;0.0
MAW;2004;Men;Individual;25.0;44.5;1;0;-0.2551834129660415;-1.0506594885347667;1;50.0;0;1;0;0;0;False;7.999528347808614e-08;0.0
MAW;2004;Women;Individual;15.0;44.5;1;0;-0.2551834129660415;-1.0506594885347667;1;50.0;0;1;0;0;0;False;7.999528347808614e-08;0.0
MAW;2008;Men;Individual;20.0;42.7;1;0;-0.24643719423018956;-1.0419214192952628;1;50.0;0;1;0;0;0;False;7.154909588058227e-08;0.0
MAW;2008;Women;Individual;15.0;42.7;1;0;-0.24643719423018956;-1.0419214192952628;1;50.0;0;1;0;0;0;False;7.154909588058227e-08;0.0
MAW;2012;Women;Individual;14.0;45.3;1;0;-0.23616491537282944;-1.0345553704525359;1;50.0;0;1;0;0;0;False;6.365543769892722e-08;0.0
MAW;2016;Men;Individual;21.0;45.5;1;0;-0.22521103030879816;-1.0308273840107964;1;50.0;0;1;0;0;0;False;5.695494163570833e-08;0.0
MAW;2016;Women;Individual;19.0;45.5;1;0;-0.22521103030879816;-1.0308273840107964;1;50.0;0;1;0;0;0;False;5.695494163570833e-08;0.0
MAW;2020;Men;Individual;23.0;45.5;1;0;-0.21349857814529716;-1.027976053447339;1;50.0;0;1;0;0;0;False;5.119308557518094e-08;0.0
MAW;2020;Women;Individual;15.0;45.5;1;0;-0.21349857814529716;-1.027976053447339;1;50.0;0;1;0;0;0;False;5.119308557518094e-08;0.0
MAW;2024;Men;Individual;27.0;45.5;1;0;-0.20092524860650898;-1.029694123049762;1;50.0;0;1;0;0;0;False;4.617810173460651e-08;0.0
MAW;2024;Women;Individual;24.0;45.5;1;0;-0.20092524860650898;-1.029694123049762;1;50.0;0;1;0;0;0;False;4.617810173460651e-08;0.0
MDA;1996;Men;Individual;23.444444444444443;36.8;9;0;-0.3032688988396072;-0.8506254517462093;4;161.11111111111111;1;4;0;2;2;False;9.116487052879043e-07;0.0
MDA;1996;Men;Individual Medley;27.0;36.8;2;0;-0.3032688988396072;-0.8506254517462093;1;300.0;0;0;2;0;0;False;2.2791217632197608e-07;0.0
MDA;2000;Men;Individual;22.88888888888889;38.5;9;0;-0.3041738664791631;-0.8598116167395563;7;172.22222222222223;2;3;0;2;2;False;1.6529054417661341e-06;0.0
MDA;2000;Men;Individual Medley;28.0;38.5;2;0;-0.3041738664791631;-0.8598116167395563;2;300.0;0;0;2;0;0;False;4.722586976474669e-07;0.0
MDA;2000;Women;Individual;16.0;38.5;1;0;-0.3041738664791631;-0.8598116167395563;1;50.0;0;1;0;0;0;False;2.3612934882373345e-07;0.0
MDA;2004;Men;Individual;21.571428571428573;35.5;7;0;-0.3052898912918077;-0.7707604752953036;7;185.71428571428572;0;3;0;2;2;False;1.729817783465858e-06;0.0
MDA;2004;Men;Individual Medley;29.0;35.5;1;0;-0.3052898912918077;-0.7707604752953036;1;200.0;0;0;1;0;0;False;2.471168262094083e-07;0.0
MDA;2004;Women;Individual;21.0;35.5;2;0;-0.3052898912918077;-0.7707604752953036;2;75.0;0;2;0;0;0;False;4.942336524188166e-07;0.0
MDA;2008;Men;Individual;28.0;33.9;2;0;-0.30687335351164124;-0.6687148712627319;2;150.0;0;1;0;1;0;False;5.291699651594495e-07;0.0
MDA;2008;Women;Individual;23.0;33.9;1;0;-0.30687335351164124;-0.6687148712627319;1;50.0;0;1;0;0;0;False;2.645849825797247e-07;0.0
MDA;2012;Men;Individual;18.0;29.4;1;0;-0.3086329219315306;-0.6334641197643911;1;100.0;0;0;0;1;0;False;2.8713964692160457e-07;0.0
MDA;2012;Women;Individual;17.0;29.4;1;0;-0.3086329219315306;-0.6334641197643911;1;100.0;0;0;0;1;0;False;2.8713964692160457e-07;0.0
MDA;2016;Men;Individual;17.0;26.6;1;0;-0.31008401852803935;-0.5296354379591637;1;200.0;0;1;0;0;0;False;3.0885226175599804e-07;0.0
MDA;2016;Women;Individual;21.0;26.6;1;0;-0.31008401852803935;-0.5296354379591637;1;100.0;0;0;0;1;0;False;3.0885226175599804e-07;0.0
MDA;2020;Men;Individual;21.0;26.4;2;0;-0.31108366851356806;-0.4743332897107685;1;200.0;1;1;0;0;0;False;3.2582512769901315e-07;0.0
MDA;2024;Men;Individual;21.0;26.4;1;0;-0.3112861909399776;-0.41957581479055994;1;400.0;0;1;0;0;0;False;3.2949352561696837e-07;0.0
MDA;2024;Women;Individual;23.0;26.4;1;0;-0.3112861909399776;-0.41957581479055994;1;200.0;0;0;0;0;1;False;3.2949352561696837e-07;0.0
MDV;1992;Men;Individual;26.5;41.3;4;0;-0.32786030152280976;-0.699862234245919;2;75.0;0;4;0;0;0;False;8.384232612149592e-06;0.0
MDV;1996;Men;Individual;22.0;41.3;1;0;-0.32771921741867593;-0.5964795189736475;1;50.0;0;1;0;0;0;False;3.8117455126225953e-06;0.0
MDV;2000;Men;Individual;16.0;41.3;1;0;-0.3276026232959856;-0.4880147685828593;1;50.0;0;1;0;0;0;False;3.5458603852931894e-06;0.0
MDV;2000;Women;Individual;13.0;41.3;1;0;-0.3276026232959856;-0.4880147685828593;1;50.0;0;1;0;0;0;False;3.5458603852931894e-06;0.0
MDV;2004;Men;Individual;20.0;40.8;1;0;-0.32748767685355695;-0.3832397484258685;1;50.0;0;1;0;0;0;False;3.3177069336757206e-06;0.0
MDV;2004;Women;Individual;14.0;40.8;1;0;-0.32748767685355695;-0.3832397484258685;1;50.0;0;1;0;0;0;False;3.3177069336757206e-06;0.0
MDV;2008;Men;Individual;17.0;39.2;1;0;-0.3272816753324941;-0.2634984257020568;1;50.0;0;1;0;0;0;False;2.974685427016093e-06;0.0
MDV;2008;Women;Individual;18.0;39.2;1;0;-0.3272816753324941;-0.2634984257020568;1;50.0;0;1;0;0;0;False;2.974685427016093e-06;0.0
MDV;2012;Men;Individual;17.0;38.4;1;0;-0.32698148932568133;-0.3025464578707385;1;100.0;0;1;0;0;0;False;2.58519510467455e-06;0.0
MDV;2012;Women;Individual;19.0;38.4;1;0;-0.32698148932568133;-0.3025464578707385;1;50.0;0;1;0;0;0;False;2.58519510467455e-06;0.0
MDV;2016;Men;Individual;19.0;38.4;1;0;-0.3266466783257435;-0.22996641608711219;1;50.0;0;1;0;0;0;False;2.2557679987728623e-06;0.0
MDV;2016;Women;Individual;23.0;38.4;1;0;-0.3266466783257435;-0.22996641608711219;1;100.0;0;1;0;0;0;False;2.2557679987728623e-06;0.0
MDV;2024;Men;Individual;20.0;38.4;1;0;-0.32614590799124626;-0.026527365349781555;1;50.0;0;1;0;0;0;False;1.8946606568030633e-06;0.0
MDV;2024;Women;Individual;22.0;38.4;1;0;-0.32614590799124626;-0.026527365349781555;1;50.0;0;1;0;0;0;False;1.8946606568030633e-06;0.0
MEX;1932;Men;Individual;21.2;49.0;5;0;-0.22712520210863751;-1.0075588491256895;3;800.0;0;4;0;1;0;False;1.7406666614059852e-07;0.0
MEX;1948;Men;Individual;21.444444444444443;47.4;9;0;-0.176035443915626;-0.9276043066431571;7;644.4444444444445;0;6;0;1;2;False;2.707433393754222e-07;0.0
MEX;1948;Men;Relay;21.666666666666668;47.4;6;0;-0.176035443915626;-0.9276043066431571;6;800.0;0;6;0;0;0;False;2.320657194646476e-07;1.0
MEX;1948;Women;Individual;18.0;47.4;4;0;-0.176035443915626;-0.9276043066431571;2;200.0;0;2;0;1;1;False;7.73552398215492e-08;0.0
MEX;1952;Men;Individual;22.272727272727273;47.1;11;0;-0.1568593617080335;-0.8911352610904395;8;572.7272727272727;0;9;0;1;1;False;2.750069585354477e-07;0.0
MEX;1952;Men;Relay;22.166666666666668;47.1;6;0;-0.1568593617080335;-0.8911352610904395;6;800.0;0;6;0;0;0;False;2.0625521890158577e-07;1.0
MEX;1956;Men;Individual;24.5;47.2;2;0;-0.1361284560972423;-0.8533161028159059;2;200.0;2;0;0;0;0;False;6.137240857306265e-08;0.0
MEX;1956;Women;Individual;22.5;47.2;2;0;-0.1361284560972423;-0.8533161028159059;2;250.0;0;2;0;0;0;False;6.137240857306265e-08;0.0
MEX;1960;Men;Individual;20.0;47.5;8;0;-0.11161073080012986;-0.8146013497140342;7;537.5;1;5;0;0;2;False;1.906078525261599e-07;0.0
MEX;1960;Men;Relay;19.375;47.5;8;0;-0.11161073080012986;-0.8146013497140342;6;600.0;0;4;4;0;0;False;1.6337815930813705e-07;1.0
MEX;1960;Women;Individual;21.0;47.5;6;0;-0.11161073080012986;-0.8146013497140342;4;200.0;2;4;0;0;0;False;1.0891877287209138e-07;0.0
MEX;1960;Women;Relay;20.25;47.5;4;0;-0.11161073080012986;-0.8146013497140342;4;400.0;0;4;0;0;0;False;1.0891877287209138e-07;1.0
MEX;1964;Men;Individual;19.166666666666668;48.5;6;0;-0.0816950567930441;-0.7524311310554723;5;650.0;2;4;0;0;0;False;1.1969726455123138e-07;0.0
MEX;1964;Men;Individual Medley;17.0;48.5;3;0;-0.0816950567930441;-0.7524311310554723;3;400.0;0;0;3;0;0;False;7.181835873073882e-08;0.0
MEX;1964;Men;Relay;20.25;48.5;8;0;-0.0816950567930441;-0.7524311310554724;4;600.0;0;8;0;0;0;False;9.57578116409851e-08;1.0
MEX;1964;Women;Individual;20.0;48.5;3;0;-0.0816950567930441;-0.7524311310554723;3;300.0;1;2;0;0;0;False;7.181835873073882e-08;0.0
MEX;1964;Women;Individual Medley;19.0;48.5;1;0;-0.0816950567930441;-0.7524311310554724;1;400.0;0;0;1;0;0;False;2.3939452910246274e-08;0.0
MEX;1968;Men;Individual;20.25925925925926;49.7;27;3;-0.04674850523298897;-0.6858716114853456;16;325.9259259259259;4;11;0;6;6;False;3.3565281314923255e-07;0.0
MEX;1968;Men;Individual Medley;19.0;49.70000000000001;6;0;-0.04674850523298897;-0.6858716114853456;4;300.0;0;0;6;0;0;False;8.391320328730814e-08;0.0
MEX;1968;Men;Relay;19.333333333333332;49.70000000000001;12;0;-0.04674850523298897;-0.6858716114853456;8;533.3333333333334;0;8;4;0;0;False;1.6782640657461627e-07;1.0
MEX;1968;Women;Individual;15.777777777777779;49.7;20;1;-0.04674850523298897;-0.6858716114853456;10;285.0;2;10;0;6;2;False;2.0978300821827033e-07;0.0
MEX;1968;Women;Individual Medley;16.25;49.7;4;0;-0.04674850523298897;-0.6858716114853456;4;350.0;0;0;4;0;0;False;8.391320328730814e-08;0.0
MEX;1968;Women;Relay;15.5;49.7;8;0;-0.04674850523298897;-0.6858716114853456;7;400.0;0;4;4;0;0;False;1.4684810575278923e-07;1.0
MEX;1972;Men;Individual;18.41176470588235;49.6;17;0;-0.009042320383996674;-0.6224674921508319;11;347.05882352941177;3;7;0;4;3;False;2.0358996477671512e-07;0.0
MEX;1972;Men;Individual Medley;18.0;49.6;4;0;-0.009042320383996674;-0.6224674921508319;3;300.0;0;0;4;0;0;False;5.5524535848195033e-08;0.0
MEX;1972;Men;Relay;19.357142857142858;49.6;14;0;-0.009042320383996674;-0.6224674921508319;8;514.2857142857143;0;8;6;0;0;False;1.4806542892852007e-07;1.0
MEX;1972;Women;Individual;17.266666666666666;49.6;15;0;-0.009042320383996674;-0.6224674921508319;9;253.33333333333334;2;6;0;4;3;False;1.665736075445851e-07;0.0
MEX;1972;Women;Individual Medley;17.5;49.6;4;0;-0.009042320383996674;-0.6224674921508319;2;300.0;0;0;4;0;0;False;3.701635723213002e-08;0.0
MEX;1972;Women;Relay;17.666666666666668;49.6;9;0;-0.009042320383996674;-0.6224674921508319;7;400.0;0;4;5;0;0;False;1.2955725031245508e-07;1.0
MEX;1976;Men;Individual;21.181818181818183;47.9;11;0;0.0301662110299318;-0.5456872676288735;7;181.8181818181818;2;3;0;2;4;False;1.1542486441535855e-07;0.0
MEX;1976;Men;Individual Medley;20.0;47.9;2;0;0.0301662110299318;-0.5456872676288735;2;400.0;0;0;2;0;0;False;3.297853269010244e-08;0.0
MEX;1976;Men;Relay;20.375;47.9;8;0;0.0301662110299318;-0.5456872676288735;6;600.0;0;4;4;0;0;False;9.893559807030733e-08;1.0
MEX;1976;Women;Individual;17.0;47.9;2;0;0.0301662110299318;-0.5456872676288735;1;150.0;0;0;0;2;0;False;1.648926634505122e-08;0.0
MEX;1980;Men;Individual;20.0;47.2;2;0;0.06960872489483472;-0.40939639635291153;1;150.0;0;0;0;2;0;False;1.4858767268524998e-08;0.0
MEX;1980;Men;Individual Medley;22.0;47.2;1;0;0.06960872489483472;-0.40939639635291153;1;400.0;0;0;1;0;0;False;1.4858767268524998e-08;0.0
MEX;1980;Women;Individual;16.0;47.2;8;0;0.06960872489483472;-0.40939639635291153;5;137.5;1;3;0;2;2;False;7.429383634262499e-08;0.0
MEX;1980;Women;Relay;15.75;47.2;8;0;0.06960872489483472;-0.40939639635291153;5;400.0;0;4;4;0;0;False;7.429383634262499e-08;1.0
MEX;1984;Men;Individual;19.77777777777778;49.3;9;0;0.10639414689600715;-0.40068873883828704;5;144.44444444444446;1;4;0;2;2;False;6.802087522568986e-08;0.0
MEX;1984;Men;Individual Medley;22.0;49.3;1;0;0.10639414689600715;-0.400688738838287;1;200.0;0;0;1;0;0;False;1.3604175045137972e-08;0.0
MEX;1984;Men;Relay;19.875;49.3;8;0;0.10639414689600715;-0.400688738838287;6;400.0;0;4;4;0;0;False;8.162505027082784e-08;1.0
MEX;1984;Women;Individual;17.333333333333332;49.29999999999999;12;0;0.10639414689600715;-0.40068873883828704;6;275.0;1;7;0;2;2;False;8.162505027082784e-08;0.0
MEX;1984;Women;Relay;17.375;49.3;8;0;0.10639414689600715;-0.400688738838287;6;400.0;0;4;4;0;0;False;8.162505027082784e-08;1.0
MEX;1988;Men;Individual;22.642857142857142;52.9;14;0;0.14307390991867203;-0.42975438892285966;6;164.28571428571428;2;8;0;2;2;False;7.52865301819747e-08;0.0
MEX;1988;Men;Individual Medley;20.666666666666668;52.9;3;0;0.14307390991867203;-0.4297543889228597;2;266.6666666666667;0;0;3;0;0;False;2.509551006065823e-08;0.0
MEX;1988;Men;Relay;21.75;52.9;12;0;0.14307390991867203;-0.4297543889228597;7;533.3333333333334;0;8;4;0;0;False;8.783428521230381e-08;1.0
MEX;1988;Women;Individual;20.0;52.9;7;0;0.14307390991867203;-0.42975438892285966;3;114.28571428571429;2;5;0;0;0;False;3.764326509098735e-08;0.0
MEX;1988;Women;Individual Medley;19.333333333333332;52.9;3;0;0.14307390991867203;-0.4297543889228597;2;266.6666666666667;0;0;3;0;0;False;2.509551006065823e-08;0.0
MEX;1992;Men;Individual;24.5;52.4;4;0;0.18070549278401735;-0.3458436642058302;2;112.5;0;2;0;2;0;False;2.3243703173308223e-08;0.0
MEX;1992;Men;Individual Medley;24.0;52.4;1;0;0.18070549278401735;-0.3458436642058302;1;200.0;0;0;1;0;0;False;1.1621851586654111e-08;0.0
MEX;1992;Women;Individual;20.0;52.4;5;0;0.18070549278401735;-0.3458436642058301;3;500.0;1;4;0;0;0;False;3.4865554759962334e-08;0.0
MEX;1992;Women;Relay;20.25;52.4;4;0;0.18070549278401735;-0.3458436642058302;4;400.0;0;0;4;0;0;False;4.6487406346616445e-08;1.0
MEX;1996;Men;Individual;21.5;51.6;4;0;0.2186844813275598;-0.32700124499306066;2;150.0;2;0;0;0;2;False;2.163268305560177e-08;0.0
MEX;2000;Men;Individual;19.166666666666668;51.0;6;0;0.2552703917712901;-0.1807096367084104;5;416.6666666666667;2;3;0;1;0;False;5.069680116974149e-08;0.0
MEX;2000;Men;Individual Medley;19.5;51.0;2;0;0.2552703917712901;-0.1807096367084104;2;300.0;0;0;2;0;0;False;2.0278720467896595e-08;0.0
MEX;2000;Women;Individual;17.333333333333332;51.0;3;0;0.2552703917712901;-0.1807096367084104;2;466.6666666666667;0;2;0;1;0;False;2.0278720467896595e-08;0.0
MEX;2004;Men;Individual;25.5;49.2;4;0;0.28946022542698935;-0.17408241127003266;3;225.0;2;2;0;0;0;False;2.873724769067717e-08;0.0
MEX;2004;Men;Relay;24.75;49.2;4;0;0.28946022542698935;-0.17408241127003266;4;800.0;0;4;0;0;0;False;3.831633025423623e-08;1.0
MEX;2004;Women;Individual;22.0;49.2;2;0;0.28946022542698935;-0.17408241127003266;1;150.0;0;0;0;2;0;False;9.579082563559057e-09;0.0
MEX;2008;Men;Individual;26.0;47.3;2;0;0.32490406229998103;-0.11336959711134921;1;150.0;2;0;0;0;0;False;9.060081094249052e-09;0.0
MEX;2008;Women;Individual;21.666666666666668;47.29999999999999;6;0;0.32490406229998103;-0.11336959711134921;3;300.0;0;2;0;2;2;False;2.7180243282747155e-08;0.0
MEX;2008;Women;Individual Medley;21.0;47.3;1;0;0.32490406229998103;-0.11336959711134921;1;400.0;0;0;1;0;0;False;9.060081094249052e-09;0.0
MEX;2012;Men;Individual;24.5;46.9;2;0;0.3630965795370048;-0.10830163630861646;2;850.0;0;1;0;1;0;False;1.712061873094304e-08;0.0
MEX;2012;Women;Individual;22.142857142857142;46.9;7;0;0.3630965795370048;-0.10830163630861646;5;285.7142857142857;1;4;0;0;2;False;4.28015468273576e-08;0.0
MEX;2012;Women;Individual Medley;23.0;46.9;2;0;0.3630965795370048;-0.10830163630861646;2;300.0;0;0;2;0;0;False;1.712061873094304e-08;0.0
MEX;2016;Men;Individual;20.0;46.3;2;0;0.39529831507666313;-0.0790071854514178;2;800.0;1;1;0;0;0;False;1.635973740691013e-08;0.0
MEX;2016;Women;Individual;25.0;46.3;1;0;0.39529831507666313;-0.0790071854514178;1;50.0;0;1;0;0;0;False;8.179868703455065e-09;0.0
MEX;2020;Men;Individual;23.0;45.9;1;0;0.422252129713773;-0.16842250069404827;1;50.0;0;1;0;0;0;False;7.88649416895492e-09;0.0
MEX;2020;Men;Individual Medley;23.0;45.9;1;0;0.422252129713773;-0.16842250069404827;1;200.0;0;0;1;0;0;False;7.88649416895492e-09;0.0
MEX;2020;Women;Individual;26.0;45.9;2;0;0.422252129713773;-0.16842250069404827;1;150.0;0;0;0;2;0;False;7.88649416895492e-09;0.0
MEX;2024;Men;Individual;28.2;45.9;5;0;0.4463269490734921;-0.04667610207357082;3;130.0;0;3;0;2;0;False;2.292508722632709e-08;0.0
MEX;2024;Women;Individual;21.0;45.9;1;0;0.4463269490734921;-0.04667610207357082;1;100.0;0;0;0;0;1;False;7.64169574210903e-09;0.0
MGL;2000;Men;Individual;26.0;31.6;1;0;-0.31472248739480085;-0.8626023785617541;1;100.0;0;1;0;0;0;False;4.0730178047900317e-07;0.0
MGL;2000;Women;Individual;24.0;31.6;1;0;-0.31472248739480085;-0.8626023785617541;1;100.0;0;1;0;0;0;False;4.0730178047900317e-07;0.0
MGL;2004;Men;Individual;18.0;33.9;1;0;-0.31420322510916526;-0.7912567192049808;1;100.0;0;1;0;0;0;False;3.932683470498778e-07;0.0
MGL;2008;Men;Individual;18.0;34.7;1;0;-0.3136601366557168;-0.6703951068807429;1;100.0;0;0;0;1;0;False;3.795896180721099e-07;0.0
MGL;2008;Women;Individual;18.0;34.7;1;0;-0.3136601366557168;-0.6703951068807429;1;50.0;0;1;0;0;0;False;3.795896180721099e-07;0.0
MGL;2012;Men;Individual;26.0;33.1;1;0;-0.3127056971199584;-0.5340150602497808;1;100.0;0;1;0;0;0;False;3.5772300720561455e-07;0.0
MGL;2012;Women;Individual;20.0;33.1;1;0;-0.3127056971199584;-0.5340150602497808;1;100.0;0;0;0;1;0;False;3.5772300720561455e-07;0.0
MGL;2016;Men;Individual;30.0;32.3;1;0;-0.3112515126046858;-0.4457471620453252;1;50.0;0;1;0;0;0;False;3.2885952831020134e-07;0.0
MGL;2016;Women;Individual;16.0;32.3;1;0;-0.3112515126046858;-0.4457471620453252;1;50.0;0;1;0;0;0;False;3.2885952831020134e-07;0.0
MGL;2020;Men;Individual;24.0;32.4;1;0;-0.3097699457771506;-0.40930475473000466;1;50.0;0;1;0;0;0;False;3.038788617305597e-07;0.0
MGL;2020;Women;Individual;19.0;32.4;1;0;-0.3097699457771506;-0.40930475473000466;1;50.0;0;1;0;0;0;False;3.038788617305597e-07;0.0
MGL;2024;Men;Individual;20.0;32.4;1;0;-0.3086749199974813;-0.3055571748696707;1;100.0;0;1;0;0;0;False;2.87725072938306e-07;0.0
MGL;2024;Women;Individual;23.0;32.4;1;0;-0.3086749199974813;-0.3055571748696707;1;200.0;0;1;0;0;0;False;2.87725072938306e-07;0.0
MHL;2008;Men;Individual;24.0;40.0;1;0;-0.3289657468057166;-0.933105542505361;1;100.0;0;0;0;0;1;False;1.9219680953296175e-05;0.0
MHL;2008;Women;Individual;17.0;40.0;1;0;-0.3289657468057166;-0.933105542505361;1;50.0;0;1;0;0;0;False;1.9219680953296175e-05;0.0
MHL;2012;Men;Individual;19.0;40.0;1;0;-0.32896936814614786;-0.9134382739517685;1;50.0;0;1;0;0;0;False;1.944806394523425e-05;0.0
MHL;2012;Women;Individual;16.0;40.0;1;0;-0.32896936814614786;-0.9134382739517685;1;50.0;0;1;0;0;0;False;1.944806394523425e-05;0.0
MHL;2016;Men;Individual;23.0;40.0;1;0;-0.32899135697266174;-0.8834216401840685;1;50.0;0;1;0;0;0;False;2.0960405793456162e-05;0.0
MHL;2016;Women;Individual;18.0;40.0;1;0;-0.32899135697266174;-0.8834216401840685;1;50.0;0;1;0;0;0;False;2.0960405793456162e-05;0.0
