"team","year","total_points","event_count","GDP_per_capita","GDP_total","GDP_growth","Population","Gini","gapminder_countryname","NOC"
"LAT","1928",0,13,"3213.76647744818","5980128454.73841","1.05930034129692","1860785","33.8","Latvia","Latvia"
"LAT","1932",2,2,"3032.563373604948","5706341141.91532","0.988607594936708","1881689","33","Latvia","Latvia"
"LAT","1936",3,13,"3907.515503590839","7431047273.67481","1.06078706957132","1901732","32.3","Latvia","Latvia"
"LAT","1992",5,31,"10911.57289834432","28531875427.0589","0.687025355703318","2614827","26.3","Latvia","Latvia"
"LAT","1996",2,48,"11241.01154742421","27629338487.4717","1.03703595502629","2457905","31.6","Latvia","Latvia"
"LAT","2000",6,47,"14693.89353477932","34799739079.0338","1.06754379266533","2368313","34.2","Latvia","Latvia"
"LAT","2004",8,37,"20672.24157383441","46805551893.1949","1.09669787514451","2264174","36.4","Latvia","Latvia"
"LAT","2008",6,34,"28593.50945543362","62268400069.7018","0.980212680872025","2177711","35.9","Latvia","Latvia"
"LAT","2012",5,38,"27693.25664818332","56345613853.8631","1.08378223797152","2034633","35.3","Latvia","Latvia"
"LAT","2016",0,24,"31781.75759409432","62287890783.6344","1.03308434397557","1959863","34.4","Latvia","Latvia"
"LAT","2020",13,22,"34168.89155977918","64959265628.802","0.971651471927729","1901123","34.2","Latvia","Latvia"
"LAT","2024",0,23,"38517.06603872433","73704460470.138","1.04131369166201","1871871","34.2","Latvia",NA
"LBA","1968",0,1,"13844.83739275605","27035935408.6635","1.26075345344592","1952781","40","Libya","Libya"
"LBA","1980",0,20,"23960.47229855346","82049714208.7759","0.983263429209319","3424378","40","Libya","Libya"
"LBA","1988",0,5,"12522.30128819277","53066444895.5453","1.00054252416086","4237755","40","Libya","Libya"
"LBA","1992",0,5,"16605.79148525478","77056717730.1849","0.985738980854155","4640352","40","Libya","Libya"
"LBA","1996",0,5,"17065.05808977089","85110151261.5167","1.03416647488324","4987393","40","Libya","Libya"
"LBA","2000",0,3,"18449.14558250399","97873104747.2409","1.03522788357628","5305021","40","Libya","Libya"
"LBA","2004",0,8,"20433.35502996802","117219884766.932","1.02985227380434","5736693","40","Libya","Libya"
"LBA","2008",0,7,"24212.82625452501","150977383212.252","0.98392567573534","6235430","40","Libya","Libya"
"LBA","2012",0,4,"23812.39058083941","147144571863.117","1.96956419899402","6179328","40","Libya","Libya"
"LBA","2016",0,7,"13714.9720283991","90959422578.8184","0.970984098921379","6632126","40","Libya","Libya"
"LBA","2020",0,4,"14001.13558999999","98643586684.6503","0.794022952107774","7045399","40","Libya","Libya"
"LBA","2024",0,6,"18901.551983345","134917460161.705","1.03248421031933","7381023","40","Libya",NA
"LBN","1948",0,9,"4625.640006818148","5982756528.41852","1.02303952938172","1293390","43.7","Lebanon","Lebanon"
"LBN","1952",3,8,"6779.121390819319","9674382450.01739","1.04354256686408","1427085","44.5","Lebanon","Lebanon"
"LBN","1960",0,16,"7937.686259156367","14243431849.5477","1.0078283943683","1794406","46.1","Lebanon","Lebanon"
"LBN","1964",0,3,"8709.75100576718","17685523936.5035","1.03977841511753","2030543","46","Lebanon","Lebanon"
"LBN","1968",0,13,"10078.17281830692","22840848373.8806","1.10198284764937","2266368","45.6","Lebanon","Lebanon"
"LBN","1972",2,28,"12505.81919024144","31386217090.5054","1.10184488041858","2509729","44.9","Lebanon","Lebanon"
"LBN","1976",0,4,"3862.253092777468","10530313327.6118","0.429806961557234","2726469","43.5","Lebanon","Lebanon"
"LBN","1980",1,16,"7847.933504289476","23110304209.8919","1.03692010257275","2944763","42.1","Lebanon","Lebanon"
"LBN","1984",0,21,"8851.175099274617","27905489187.1874","1.44489153639169","3152744","40.7","Lebanon","Lebanon"
"LBN","1988",0,28,"8679.764223146112","29985538793.7274","0.719489620165565","3454649","39.4","Lebanon","Lebanon"
"LBN","1992",0,15,"7802.824988198727","29240080078.8512","1.12821179196991","3747371","38","Lebanon","Lebanon"
"LBN","1996",0,1,"10752.26986322792","43383054151.0245","1.09606671724029","4034781","36.5","Lebanon","Lebanon"
"LBN","2000",0,6,"11087.69468743816","48002400118.1135","1.00741767633212","4329340","34.3","Lebanon","Lebanon"
"LBN","2004",0,5,"12757.51828707397","58675385949.8552","1.05746267607708","4599279","32.2","Lebanon","Lebanon"
"LBN","2008",0,6,"15047.56062571065","74114562918.0864","1.07551388114284","4925354","31.8","Lebanon","Lebanon"
"LBN","2012",0,10,"17515.3406576712","91705804725.6767","0.999249596776867","5235742","31.8","Lebanon","Lebanon"
"LBN","2016",0,9,"15732.69982479031","99478804954.1386","1.03831447223815","6323060","31.8","Lebanon","Lebanon"
"LBN","2020",0,6,"12594.6232471923","71819554415.5429","0.802515715249548","5702398","31.8","Lebanon","Lebanon"
"LBN","2024",0,9,"12342.50321064873","71660104625.9045","1.004","5805962","31.8","Lebanon",NA
"LBR","1956",0,8,"2471.962094969777","2568736939.02574","1.07184514384174","1039149","36.5","Liberia","Liberia"
"LBR","1960",0,6,"3262.64622999084","3717857157.29162","1.07184514384174","1139522","36.5","Liberia","Liberia"
"LBR","1964",0,3,"4101.235249399693","5162409364.00561","1.0208185699936","1258745","36.5","Liberia","Liberia"
"LBR","1972",0,6,"5061.051732160282","7807532675.6517","1.00610761071724","1542670","36.5","Liberia","Liberia"
"LBR","1984",0,8,"3735.651874274048","8118737046.18228","0.965530643790129","2173312","36.5","Liberia","Liberia"
"LBR","1988",0,11,"3592.931887151088","8791692344.87736","1.02399195731881","2446941","36.5","Liberia","Liberia"
"LBR","1996",0,3,"558.4052863724172","1246521978.31099","1.08202934221736","2232289","36.5","Liberia","Liberia"
"LBR","2000",0,7,"1751.741472336812","5129303984.75444","1.23348577163547","2928117","36.5","Liberia","Liberia"
"LBR","2004",0,2,"1292.464465075213","4080170730.08021","1.00736354146475","3156892","36.5","Liberia","Liberia"
"LBR","2008",0,4,"1457.987988824516","5570976479.26244","1.03667392634423","3821003","35.9","Liberia","Liberia"
"LBR","2012",0,3,"1684.886507754961","7368081148.53227","1.04239482810378","4373043","34.2","Liberia","Liberia"
"LBR","2016",0,3,"1670.704342705019","7945214937.80273","0.964835444902137","4755608","33.2","Liberia","Liberia"
"LBR","2020",0,3,"1515.5891505589","7804470254.00448","0.95066797726916","5149463","33.2","Liberia","Liberia"
"LBR","2024",0,5,"1686.115650577954","9234903110.32441","1.00347366457332","5612817","33.2","Liberia",NA
"LCA","1996",0,6,"14669.0803005192","2206757764.0889","1.03563634388027","150436","42.6","St. Lucia","Barbados Saint Lucia"
"LCA","2000",0,5,"16335.704208819","2591104058.78603","1.00699519608293","158616","42.6","St. Lucia","Saint Lucia"
"LCA","2004",0,2,"18159.96942495594","2982575218.38533","1.07865408765759","164239","42.6","St. Lucia","Saint Lucia"
"LCA","2008",0,4,"20840.53424003367","3518048903.9916","1.05293669574175","168808","42.6","St. Lucia","Saint Lucia"
"LCA","2012",0,4,"20988.44883984152","3622333419.92172","0.99326368226574","172587","42.6","St. Lucia","Saint Lucia"
"LCA","2016",0,4,"21215.15225181682","3726356632.42261","1.02964702145559","175646","42.6","St. Lucia","Saint Lucia"
"LCA","2020",0,4,"16657.72976902621","2969240331.32892","0.752201316402305","178250","42.6","St. Lucia","Saint Lucia"
"LCA","2024",5,5,"23058.02879785206","4109427808.90523","1.00938195461693","179744","42.6","St. Lucia",NA
"LES","1972",0,2,"1037.786361916894","1135403660.47788","1.15669772117141","1094063","56","Lesotho","Lesotho"
"LES","1980",0,6,"1398.045656581987","1966380574.94135","0.939819217266367","1406521","56","Lesotho","Lesotho"
"LES","1984",0,4,"1452.409004164903","2293333483.85032","1.04262498819182","1578986","56","Lesotho","Lesotho"
"LES","1988",0,5,"1511.7757742341","2630249474.81923","1.05088354358942","1739841","57.1","Lesotho","Lesotho"
"LES","1992",0,8,"1714.951655011665","3212574346.59032","1.04248407072387","1873274","60.5","Lesotho","Lesotho"
"LES","1996",0,5,"1868.752140705913","3685960359.86687","1.03677351710525","1972418","61.3","Lesotho","Lesotho"
"LES","2000",0,5,"1969.62936245695","3946965884.60919","1.03193949949822","2003913","55.9","Lesotho","Lesotho"
"LES","2004",0,3,"2162.588226700876","4262740368.70867","1.01784966906092","1971129","52.3","Lesotho","Lesotho"
"LES","2008",0,3,"2536.355598220803","4987847274.48073","1.04872512548165","1966541","53.4","Lesotho","Lesotho"
"LES","2012",0,4,"2849.18053540459","5796241818.92246","1.05452191866191","2034354","54.2","Lesotho","Lesotho"
"LES","2016",0,8,"3020.733132357771","6435436321.3039","1.02383745828975","2130422","54.2","Lesotho","Lesotho"
"LES","2020",0,2,"2501.182952901111","5591962259.74074","0.913754130354994","2235727","54.2","Lesotho","Lesotho"
"LES","2024",0,3,"2547.314462012038","5922405310.61326","1.00613072686527","2337423","54.2","Lesotho",NA
"LTU","1924",0,2,"3730.106320922607","8175867110.4711","1.01718009478672","2191859","37.4","Lithuania","Lithuania"
"LTU","1928",0,12,"4537.173588379072","10278876021.001","1.05854029396857","2265480","37.2","Lithuania","Lithuania"
"LTU","1992",15,31,"14585.32706984299","53929888595.1355","0.791466345139856","3697544","30.9","Lithuania","Lithuania"
"LTU","1996",11,49,"12556.29393903199","45199029411.5667","1.06380918152286","3599711","32.5","Lithuania","Lithuania"
"LTU","2000",21,50,"15667.55084439387","54842726310.818","1.04859954307943","3500402","31.9","Lithuania","Lithuania"
"LTU","2004",7,44,"22098.97019584191","74621570561.3291","1.08196509493711","3376699","34.6","Lithuania","Lithuania"
"LTU","2008",8,53,"31276.13870536912","100036135402.487","1.04086522430735","3198481","35.3","Lithuania","Lithuania"
"LTU","2012",9,54,"32167.16842518409","96126082252.8619","1.05246002458891","2988329","34.8","Lithuania","Lithuania"
"LTU","2016",9,49,"37575.1566176057","107807257603.138","1.03829841264085","2869110","37.4","Lithuania","Lithuania"
"LTU","2020",2,43,"43758.82093241221","122339380004.105","0.999486309154913","2795765","37.4","Lithuania","Lithuania"
"LTU","2024",9,42,"47660.1783304674","138762584899.432","1.05027197950607","2859110","37.4","Lithuania",NA
"LUX","1912",0,10,"5366.381232282649","1402986709.36797","1.01194099742449","261440","31.8","Luxembourg","Luxembourg"
"LUX","1920",2,19,"7115.856280011998","1920220933.01751","1.03935437069278","269851","31.1","Luxembourg","Luxembourg"
"LUX","1924",0,31,"7958.931906277595","2233570773.38202","1.028067361668","280637","30.8","Luxembourg","Luxembourg"
"LUX","1928",0,26,"8880.231044258559","2603257491.08648","1.02758620689655","293152","30.4","Luxembourg","Luxembourg"
"LUX","1936",0,31,"10961.22478449588","3290340455.80997","1.02591516560139","300180","29.7","Luxembourg","Luxembourg"
"LUX","1948",0,33,"15705.24411492284","4652647158.55766","1.03194591858418","296248","28.7","Luxembourg","Luxembourg"
"LUX","1952",3,34,"16769.92881493657","5029318421.52829","1.07373726069381","299901","28.4","Luxembourg","Luxembourg"
"LUX","1956",0,22,"18913.6819379244","5805705980.30139","1.04688920255371","306958","28","Luxembourg","Luxembourg"
"LUX","1960",0,48,"21564.02923042901","6768452802.75936","1.04194217006662","313877","27.7","Luxembourg","Luxembourg"
"LUX","1964",0,18,"25044.36208517144","8170297376.13173","1.07862720607473","326233","27.4","Luxembourg","Luxembourg"
"LUX","1968",0,7,"27374.14399049665","9225278143.8053","1.05223421163767","337007","27","Luxembourg","Luxembourg"
"LUX","1972",0,8,"33689.45259525884","11658976238.5464","1.0640887116238","346072","26.6","Luxembourg","Luxembourg"
"LUX","1976",0,7,"36384.59021063898","12948256887.4405","1.02812750206681","355872","26.3","Luxembourg","Luxembourg"
"LUX","1980",0,4,"40469.62470486466","14719004853.2828","1.01360138843216","363705","26.1","Luxembourg","Luxembourg"
"LUX","1984",0,4,"45523.47433278559","16656902687.9432","1.06098670872737","365897","26.2","Luxembourg","Luxembourg"
"LUX","1988",0,12,"59462.48506830136","22226066056.2848","1.09091505955804","373783","26.2","Luxembourg","Luxembourg"
"LUX","1992",0,8,"74545.92020503189","29219317067.2451","1.01353295450115","391964","28.2","Luxembourg","Luxembourg"
"LUX","1996",0,7,"81396.19356740487","33679791389.5465","1.00943404603609","413776","29.1","Luxembourg","Luxembourg"
"LUX","2000",0,7,"104564.3475092358","45603858007.898","1.06711009326739","436132","29.9","Luxembourg","Luxembourg"
"LUX","2004",0,10,"117665.5977025017","53925672764.6657","1.03739400132399","458296","30.5","Luxembourg","Luxembourg"
"LUX","2008",0,17,"134592.5510274763","65814411526.9256","0.989394532736491","488990","31.3","Luxembourg","Luxembourg"
"LUX","2012",0,11,"130529.2353753411","69304105934.8312","0.992378165904512","530947","32","Luxembourg","Luxembourg"
"LUX","2016",0,14,"135355.895613971","78980977226.1257","1.02739791801523","583506","33.3","Luxembourg","Luxembourg"
"LUX","2020",0,12,"130689.4996538991","82412406413.2497","0.974526538934585","630597","33.8","Luxembourg","Luxembourg"
"LUX","2024",0,12,"131456.4768082999","89200495093.2714","1.00090841992329","673036","33.8","Luxembourg",NA
"MAD","1964",0,6,"2211.387042265489","12538261569.6205","1.02723808613761","5669863","45.9","Madagascar","Madagascar"
"MAD","1968",0,7,"2414.727698831082","15228463329.5843","1.04477352636626","6306493","45.6","Madagascar","Madagascar"
"MAD","1972",0,11,"2492.985796639214","17636373733.7728","0.966721055498487","7074398","46.5","Madagascar","Madagascar"
"MAD","1980",0,18,"2224.336835142905","20032448716.0757","0.98336810971792","9006032","46.9","Madagascar","Madagascar"
"MAD","1984",0,5,"1810.151642689186","18345072330.4156","0.973472997199931","10134550","46.3","Madagascar","Madagascar"
"MAD","1992",0,16,"1653.870472150162","21170980910.8328","0.988922687140803","12800870","45.4","Madagascar","Madagascar"
"MAD","1996",0,10,"1588.373751231457","23048432464.1055","0.995774016160177","14510711","41.7","Madagascar","Madagascar"
"MAD","2000",0,10,"1689.043588370193","27896814802.2549","1.01832017662735","16516338","42.7","Madagascar","Madagascar"
"MAD","2004",0,8,"1635.588895737362","30432761432.1379","1.02575535535013","18606608","42.3","Madagascar","Madagascar"
"MAD","2008",0,6,"1831.695908634784","38326112120.9288","1.03866703617326","20923840","41.4","Madagascar","Madagascar"
"MAD","2012",0,7,"1658.516263421209","38912835002.5117","1.00238846840515","23462438","42.6","Madagascar","Madagascar"
"MAD","2016",0,6,"1693.47249791806","44199550908.9814","1.01338346025887","26099952","42.7","Madagascar","Madagascar"
"MAD","2020",0,6,"1591.15393085356","46069564441.5886","0.905854702282569","28953556","42.7","Madagascar","Madagascar"
"MAD","2024",0,7,"1718.449731307746","54313738306.062","1.00532523277486","31964956","42.7","Madagascar",NA
"MAL","1956",0,15,"2829.661360540937","20250828064.0426","1.03047484277876","7156626","44","Malaysia","Malaya"
"MAL","1960",0,12,"2933.913258096661","23342791862.3288","1.04691271247078","7956197","47.1","Malaysia","Malaya"
"MAR","1960",2,43,"2198.57242666264","25558257155.6006","0.977659344194691","11624933","45.8","Morocco","Morocco"
"MAR","1964",0,10,"2556.419080160172","32974958283.2109","1.01578489588873","12898886","46.6","Morocco","Morocco"
"MAR","1968",0,19,"2686.293611655864","38542669424.3835","1.03253812379034","14347899","46.3","Morocco","Morocco"
"MAR","1972",0,20,"2976.323004840263","47397027144.5957","1.00834760703029","15924692","44.5","Morocco","Morocco"
"MAR","1976",0,10,"3545.859980982595","62315588652.3046","1.08486858252362","17574182","41.3","Morocco","Morocco"
"MAR","1984",6,18,"3902.405783652308","84267684158.1039","1.01563008180894","21593778","39","Morocco","Morocco"
"MAR","1988",5,24,"4360.947444072673","102484550072.168","1.07672071991777","23500524","39.2","Morocco","Morocco"
"MAR","1992",6,23,"4537.333760159476","114397382233.34","0.962044579366107","25212468","39.2","Morocco","Morocco"
"MAR","1996",2,26,"4956.66512780325","132878809109.318","1.10570039645746","26808107","39.4","Morocco","Morocco"
"MAR","2000",6,27,"5126.863725013863","145723077841.789","1.0101436836567","28423435","40","Morocco","Morocco"
"MAR","2004",8,28,"6013.653215842947","180127063019.901","1.03185497691489","29953018","40.7","Morocco","Morocco"
"MAR","2008",3,33,"6909.965383065098","218401665840.604","1.04211250874506","31606767","40.5","Morocco","Morocco"
"MAR","2012",1,39,"7626.688964843749","254390048454.403","1.01644008877044","33355241","39.9","Morocco","Morocco"
"MAR","2016",1,36,"8119.814453124999","284383972347.001","0.992780017237882","35023457","39.6","Morocco","Morocco"
"MAR","2020",3,33,"8028.884277343748","293730372410.273","0.918360308621558","36584208","39.6","Morocco","Morocco"
"MAR","2024",22,35,"8974.128281876985","341716217294.815","1.02175647955957","38081173","39.6","Morocco",NA
"MAS","1964",0,47,"3360.257050339319","29665713504.7579","1.0337280646442","8828406","49.1","Malaysia","Malaysia"
"MAS","1968",0,16,"3856.995299280579","37510363101.1827","1.05885981756309","9725281","50.9","Malaysia","Malaysia"
"MAS","1972",0,21,"4913.303382014946","52458529514.7155","1.06361727693653","10676835","52.5","Malaysia","Malaysia"
"MAS","1976",0,9,"6281.47935850034","73807991765.8767","1.09860999382108","11750097","54.2","Malaysia","Malaysia"
"MAS","1984",0,12,"9461.43776292813","139641445095.996","1.05596419892673","14759009","48.6","Malaysia","Malaysia"
"MAS","1988",0,16,"10019.36503758845","168291316887.183","1.07395954486393","16796605","46.8","Malaysia","Malaysia"
"MAS","1992",2,11,"12937.15079031918","243665698035.123","1.0653630586215","18834572","47.5","Malaysia","Malaysia"
"MAS","1996",5,22,"17173.72013959665","358073559024.242","1.07601505051054","20850087","48.7","Malaysia","Malaysia"
"MAS","2000",0,32,"18073.02555774996","415097925573.698","1.06484284006217","22967816","47.8","Malaysia","Malaysia"
"MAS","2004",0,31,"19852.49284052996","501409885304.897","1.04584387549628","25256772","46.3","Malaysia","Malaysia"
"MAS","2008",2,29,"22755.23475987438","627363164888.587","1.0287569298525","27570059","45.6","Malaysia","Malaysia"
"MAS","2012",3,25,"25016.03969457937","742046557749.599","1.0378048933448","29662831","42.8","Malaysia","Malaysia"
"MAS","2016",15,28,"28671.30667297903","911451807672.401","1.02933762253898","31789685","41.1","Malaysia","Malaysia"
"MAS","2020",4,26,"29815.85370499061","1010446103454.79","0.934155466693253","33889558","41","Malaysia","Malaysia"
"MAS","2024",3,23,"34637.82404365612","1236511420921.38","1.03577142551118","35557673","41","Malaysia",NA
"MAW","1972",0,17,"1016.822786910166","4956477254.22392","1.07375363509499","4874475","48.9","Malawi","Malawi"
"MAW","1984",0,16,"1182.946255825764","8674320134.18171","1.01857924240592","7332810","54.3","Malawi","Malawi"
"MAW","1988",0,16,"1072.529693628831","9388133411.11289","0.970232501384718","8753262","58.1","Malawi","Malawi"
"MAW","1992",0,4,"1001.917192981228","10154509902.3229","0.899858454610096","10135079","62","Malawi","Malawi"
"MAW","1996",0,2,"1220.773630358555","12637726957.8594","1.05861305699997","10352228","65.2","Malawi","Malawi"
"MAW","2000",0,2,"1265.836017489938","14324126955.4271","0.992358812517698","11315942","58.4","Malawi","Malawi"
"MAW","2004",0,4,"1242.268375577704","15529270246.514","1.0285371084669","12500737","44.5","Malawi","Malawi"
"MAW","2008",0,4,"1429.014572516594","19972503564.5686","1.04861193764715","13976417","42.7","Malawi","Malawi"
"MAW","2012",0,3,"1586.4385491574","24922278543.7564","0.990541118046887","15709577","45.3","Malawi","Malawi"
"MAW","2016",0,5,"1666.11144612727","29253149916.0151","0.997517558108465","17557739","45.5","Malawi","Malawi"
"MAW","2020",0,5,"1727.04883679637","33735978548.5105","0.981484002196505","19533888","45.5","Malawi","Malawi"
"MAW","2024",0,3,"1690.331004111055","36921907977.5812","1.01278619750011","21655286","45.5","Malawi",NA
"MDA","1996",5,40,"5517.308387817122","24208045734.3477","0.946348618071316","4387655","36.8","Moldova","Republic of Moldova"
"MDA","2000",3,35,"5320.985684260913","22534198780.3173","1.02918341254575","4234967","38.5","Moldova","Republic of Moldova Soviet Union"
"MDA","2004",0,31,"7224.147760683845","29233734794.5787","1.08415049829755","4046669","35.5","Moldova","Republic of Moldova"
"MDA","2008",1,26,"9405.021812500903","35546317560.4344","1.08874047452888","3779504","33.9","Moldova","Republic of Moldova"
"MDA","2012",0,19,"10158.38546768829","35377857347.7934","0.994232991316178","3482626","29.4","Moldova","Republic of Moldova"
"MDA","2016",0,23,"12377.36667839399","40075363567.1039","1.0587017576429","3237794","26.6","Moldova","Republic of Moldova"
"MDA","2020",1,20,"13559.26002174829","41615145269.8083","0.927367302322809","3069131","26.4","Moldova","Republic of Moldova"
"MDA","2024",5,27,"14729.51284477425","44703497032.8888","0.94","3034961","26.4","Moldova",NA
"MDV","1988",0,5,"8030.630542576801","1693539521.9713","1.06047899067701","210885","41.3","Maldives","Maldives"
"MDV","1992",0,8,"8739.353983332308","2084711717.24603","1.03701687415713","238543","41.3","Maldives","Maldives"
"MDV","1996",0,6,"10948.80419219895","2872385933.41081","1.05884730615267","262347","41.3","Maldives","Maldives"
"MDV","2000",0,4,"13266.865434588","3741508122.99707","1.02427183555142","282019","41.3","Maldives","Maldives"
"MDV","2004",0,4,"15506.07137496399","4673731491.34202","1.04346723633364","301413","40.8","Maldives","Maldives"
"MDV","2008",0,4,"18065.13059299028","6072954951.44554","1.05571524221244","336170","39.2","Maldives","Maldives"
"MDV","2012",0,5,"17230.6131148634","6665111303.86523","0.989038048031176","386818","38.4","Maldives","Maldives"
"MDV","2016",0,4,"18781.7620477972","8326105369.88488","1.02192060200503","443308","38.4","Maldives","Maldives"
"MDV","2020",0,2,"13888.81794264319","6973825487.72411","0.657961360012964","502118","38.4","Maldives","Maldives"
"MDV","2024",0,4,"23129.57253003731","12122932291.4103","1.02714929417752","527799","38.4","Maldives",NA
"MEX","1900",3,1,"2085.559920117313","27647744385.4552","0.992915531335149","13256749","42.7","Mexico","Mexico"
"MEX","1924",0,23,"2887.962501896806","44158431066.7281","0.967407975460122","15290514","48.5","Mexico","Mexico"
"MEX","1928",0,21,"2936.037977552638","47519070017.5748","0.99034749034749","16184760","48.9","Mexico","Mexico"
"MEX","1932",4,51,"2163.39640451247","37285652430.9778","0.833333333333333","17234776","49","Mexico","Mexico"
"MEX","1936",16,18,"2797.534821496549","51643407598.7129","1.06307090039147","18460327","48.7","Mexico","Mexico"
"MEX","1948",18,54,"3872.149943463569","100113449390.014","1.0212159922127","25854745","47.4","Mexico","Mexico"
"MEX","1952",2,33,"4651.55044674316","135314407213.985","1.01672681038295","29090173","47.1","Mexico","Mexico"
"MEX","1956",4,20,"5459.804969066009","177923763984.795","1.04797938308255","32587934","47.2","Mexico","Mexico"
"MEX","1960",1,55,"6287.199752631854","230894990343.5","1.05929068509075","36724615","47.5","Mexico","Mexico"
"MEX","1964",1,55,"7615.874495200611","318130682591.37","1.09902442308798","41772049","48.5","Mexico","Mexico"
"MEX","1968",18,143,"9038.355458570348","430843066620.835","1.05980348732014","47668303","49.7","Mexico","Mexico"
"MEX","1972",2,108,"10393.40058712696","561557179813.768","1.05853279526552","54030168","49.6","Mexico","Mexico"
"MEX","1976",4,52,"12034.31398991479","729827133487.145","1.02204514213121","60645512","47.9","Mexico","Mexico"
"MEX","1980",11,43,"14947.0629268549","1005942327296.35","1.06867272695594","67300334","47.2","Mexico","Mexico"
"MEX","1984",13,82,"15133.15917770068","1112390801168.73","1.01914330457184","73506846","49.3","Mexico","Mexico"
"MEX","1988",2,79,"14511.98080681852","1156540016261.21","0.999088268898742","79695531","52.9","Mexico","Mexico"
"MEX","1992",2,68,"16305.28414349261","1402985059817.55","1.02472014578143","86044809","52.4","Mexico","Mexico"
"MEX","1996",1,56,"16707.97609209896","1544697534665.94","1.04998733045827","92452702","51.6","Mexico","Mexico"
"MEX","2000",10,65,"19834.45640971014","1956184212027.6","1.04343606773474","98625552","51","Mexico","Mexico"
"MEX","2004",7,65,"19976.09057544536","2085386616400.9","1.02670097569241","104394131","49.2","Mexico","Mexico"
"MEX","2008",9,67,"21273.61830598044","2348060473706.35","1.00055335068791","110374288","47.3","Mexico","Mexico"
"MEX","2012",62,70,"21381.92854937689","2497798576722.24","1.02117022962006","116818208","46.9","Mexico","Mexico"
"MEX","2016",8,71,"22007.99675037752","2690507335537.26","1.00625682747205","122251351","46.3","Mexico","Mexico"
"MEX","2020",24,78,"20097.05171069259","2548287145104.9","0.907133325032892","126799054","45.9","Mexico","Mexico"
"MEX","2024",12,82,"22698.96253449277","2951900393825.71","1.00853354052003","130861007","45.9","Mexico",NA
"MGL","1964",0,31,"1644.552746439716","1809392846.42635","1.04564973771069","1100234","32","Mongolia","Mongolia"
"MGL","1968",5,26,"1954.266031465017","2403610420.07976","1.04300905682826","1229930","32","Mongolia","Mongolia"
"MGL","1972",2,36,"2247.337171789279","3071707640.48219","1.02120935973743","1366821","32","Mongolia","Mongolia"
"MGL","1976",2,28,"2656.928136925922","4070267774.72298","1.02475964890958","1531945","32","Mongolia","Mongolia"
"MGL","1980",6,38,"3250.045443330783","5529416064.32917","1.05303516671821","1701335","32","Mongolia","Mongolia"
"MGL","1988",1,27,"4911.163815404893","10197157475.5291","1.03826642259926","2076322","32","Mongolia","Mongolia"
"MGL","1992",2,28,"4099.198266401957","9178609119.86074","0.914716226801093","2239123","32","Mongolia","Mongolia"
"MGL","1996",1,15,"4573.68438984997","10809742976.4567","1.03099564594329","2363465","31.8","Mongolia","Mongolia"
"MGL","2000",0,21,"5261.34274225931","12917553996.6256","1.01678547802381","2455182","31.6","Mongolia","Mongolia"
"MGL","2004",1,19,"6786.110993435537","17255675531.3309","1.10730683830383","2542793","33.9","Mongolia","Mongolia"
"MGL","2008",10,29,"9369.112551195642","24682214963.571","1.08192237523431","2634424","34.7","Mongolia","Mongolia"
"MGL","2012",7,32,"12283.76730485","34338767866.2486","1.10372529307021","2795459","33.1","Mongolia","Mongolia"
"MGL","2016",3,39,"14170.19024905721","43088884551.6161","0.993187900755871","3040812","32.3","Mongolia","Mongolia"
"MGL","2020",5,41,"14949.02145156901","49194015557.5015","0.936487593947652","3290785","32.4","Mongolia","Mongolia"
"MGL","2024",2,37,"17166.26938695289","60064259963.3222","1.05881934503473","3475540","32.4","Mongolia",NA
"MHL","2008",0,5,"3754.579934852747","195350794.010388","0.930366321577513","52030","40","Marshall Islands","Marshall Islands"
"MHL","2012",0,4,"4174.900203082599","214669193.542304","1.00143055383821","51419","40","Marshall Islands","Marshall Islands"
"MHL","2016",0,5,"4816.402581626779","229785750.766831","1.04429005844211","47709","40","Marshall Islands","Marshall Islands"
"MHL","2020",0,2,"6300.896571786282","269086088.994704","1.00096858826834","42706","40","Marshall Islands","Marshall Islands"
"MHL","2024",0,4,"6899.859715193156","265798428.994484","1.04833965938231","37548","40","Marshall Islands",NA
"MKD","1996",0,16,"10169.60211742834","20466863250.2367","1.01097728450882","2012553","33.5","Macedonia, FYR","North Macedonia Yugoslavia"
"MKD","2000",1,15,"11654.46123071118","23976175330.2642","1.04550315400808","2057253","33.7","Macedonia, FYR","Independent Olympic Athletes North Macedonia"
"MKD","2004",0,14,"12522.38249363838","26128965385.9584","1.05406697621829","2086581","39.5","Macedonia, FYR","Independent Olympic Athletes North Macedonia"
"MKD","2008",0,7,"16072.52444648159","33283530089.6052","1.06495824803033","2070834","43.2","Macedonia, FYR","North Macedonia Russian Federation"
"MKD","2012",0,4,"17366.44645693871","35206805871.2408","0.999346527656962","2027289","38.3","Macedonia, FYR","North Macedonia"
"MKD","2016",0,6,"20029.27885740401","39282603422.5933","1.0317822574701","1961259","35.6","Macedonia, FYR","North Macedonia"
"MKD","2020",2,8,"21186.70849256169","39661836098.7028","0.963456317617518","1872015","35.6","Macedonia, FYR","North Macedonia"
"MKD","2024",0,6,"24304.59846468427","43972813212.0262","1.02975835955721","1823009","35.6","Macedonia, FYR",NA
"MLI","1964",0,2,"1049.29674902639","6012601534.01484","0.95664967852588","5730125","53.9","Mali","Mali"
